2024-03-22 11:17:42,Front:18140mm, Back:0mm, Up:705mm, Left:899mm, Right:1263mm
2024-03-22 11:17:42,Front:18140mm, Back:0mm, Up:708mm, Left:873mm, Right:1311mm
2024-03-22 11:17:43,Front:0mm, Back:0mm, Up:709mm, Left:851mm, Right:1333mm
2024-03-22 11:17:43,Front:0mm, Back:0mm, Up:708mm, Left:843mm, Right:1339mm
2024-03-22 11:17:44,Front:0mm, Back:0mm, Up:705mm, Left:835mm, Right:1336mm
2024-03-22 11:17:45,Front:0mm, Back:0mm, Up:705mm, Left:835mm, Right:1334mm
2024-03-22 11:17:45,Front:9697mm, Back:0mm, Up:705mm, Left:835mm, Right:1295mm
2024-03-22 11:17:46,Front:9716mm, Back:0mm, Up:708mm, Left:836mm, Right:1295mm
2024-03-22 11:17:47,Front:9716mm, Back:0mm, Up:711mm, Left:836mm, Right:1303mm
2024-03-22 11:17:47,Front:9718mm, Back:0mm, Up:711mm, Left:849mm, Right:1305mm
2024-03-22 11:17:48,Front:9718mm, Back:0mm, Up:705mm, Left:848mm, Right:1309mm
2024-03-22 11:17:49,Front:0mm, Back:0mm, Up:700mm, Left:852mm, Right:0mm
2024-03-22 11:17:49,Front:0mm, Back:0mm, Up:695mm, Left:855mm, Right:0mm
2024-03-22 11:17:50,Front:0mm, Back:0mm, Up:691mm, Left:856mm, Right:0mm
2024-03-22 11:17:51,Front:0mm, Back:0mm, Up:693mm, Left:864mm, Right:1314mm
2024-03-22 11:17:52,Front:0mm, Back:0mm, Up:690mm, Left:872mm, Right:1312mm
2024-03-22 11:17:52,Front:0mm, Back:0mm, Up:690mm, Left:878mm, Right:1311mm
2024-03-22 11:17:53,Front:0mm, Back:0mm, Up:688mm, Left:891mm, Right:1276mm
2024-03-22 11:17:54,Front:0mm, Back:0mm, Up:688mm, Left:949mm, Right:1223mm
2024-03-22 11:17:55,Front:0mm, Back:0mm, Up:703mm, Left:0mm, Right:1232mm
2024-03-22 11:17:55,Front:0mm, Back:0mm, Up:699mm, Left:0mm, Right:1234mm
2024-03-22 11:17:56,Front:0mm, Back:0mm, Up:680mm, Left:0mm, Right:1216mm
2024-03-22 11:17:57,Front:0mm, Back:0mm, Up:701mm, Left:749mm, Right:1178mm
